Mode,Time(s),Value
ohm2W,146.5900573730,33735.6251
ohm2W,146.7902069092,33735.1760
ohm2W,146.9901428223,33734.2178
ohm2W,147.1901550293,33733.4094
ohm2W,147.3902893066,33732.3914
ohm2W,147.6001281738,33730.0561
ohm2W,147.8001098633,33726.7326
ohm2W,148.0002746582,33722.3013
ohm2W,148.2002105713,33716.6126
ohm2W,148.4030761719,33710.0555
ohm2W,148.6029968262,33702.9595
ohm2W,148.8030090332,33696.3425
ohm2W,149.0030670166,33690.2645
ohm2W,149.2031097412,33684.0068
ohm2W,149.4031219482,33677.6893
ohm2W,149.6051940918,33671.6113
ohm2W,149.8088073730,33665.7728
ohm2W,150.0087432861,33661.8206
ohm2W,150.2088623047,33659.9343
ohm2W,150.4088134766,33659.2756
ohm2W,150.6087951660,33659.4253
ohm2W,150.8199462891,33659.4253
ohm2W,151.0088500977,33658.8265
ohm2W,151.2088928223,33657.3893
ohm2W,151.4100799561,33656.3414
ohm2W,151.6089782715,33655.8623
ohm2W,151.8101196289,33656.1318
ohm2W,152.0101623535,33656.8803
ohm2W,152.2101745605,33657.5989
ohm2W,152.4153900146,33659.0960
ohm2W,152.6152648926,33660.5032
ohm2W,152.8152770996,33662.0302
ohm2W,153.0153350830,33663.5871
ohm2W,153.2157440186,33664.6350
ohm2W,153.4153747559,33665.6231
ohm2W,153.6175994873,33669.9645
ohm2W,153.8176116943,33671.6712
ohm2W,154.0201416016,33672.5095
ohm2W,154.2202911377,33673.1682
ohm2W,154.4202880859,33674.0066
ohm2W,154.6203613281,33674.7850
ohm2W,154.8204193115,33675.6234
ohm2W,155.0300750732,33676.2521
ohm2W,155.2346954346,33676.4617
ohm2W,155.4348297119,33676.8510
ohm2W,155.6347656250,33677.8689
ohm2W,155.8347778320,33679.3061
ohm2W,156.0349121094,33681.3122
ohm2W,156.2348480225,33684.7853
ohm2W,156.4348907471,33688.2585
ohm2W,156.6350250244,33692.0310
ohm2W,156.8349609375,33696.3126
ohm2W,157.0349731445,33701.9115
ohm2W,157.2351226807,33707.3009
ohm2W,157.4350585938,33712.0016
ohm2W,157.6359405518,33716.4928
ohm2W,157.8358612061,33721.3732
ohm2W,158.0358734131,33726.1038
ohm2W,158.2401275635,33730.5052
ohm2W,158.4401702881,33734.9065
ohm2W,158.6401977539,33739.0084
ohm2W,158.8414764404,33742.3618
ohm2W,159.0402832031,33745.1463
ohm2W,159.2501068115,33747.6015
ohm2W,159.4501953125,33750.0267
ohm2W,159.6501770020,33753.2603
ohm2W,159.8501739502,33756.6137
ohm2W,160.0502471924,33759.4880
ohm2W,160.2503356934,33762.2725
ohm2W,160.4503173828,33764.7277
ohm2W,160.6504516602,33766.2247
ohm2W,160.8503723145,33767.6020
ohm2W,161.0503692627,33770.2668
ohm2W,161.2505187988,33773.6800
ohm2W,161.4505310059,33776.5244
ohm2W,161.6517639160,33778.4407
ohm2W,161.8518066406,33780.4467
ohm2W,162.0517120361,33782.2132
ohm2W,162.2517242432,33783.5905
ohm2W,162.4517822266,33784.7582
ohm2W,162.6517944336,33785.9259
ohm2W,162.8518218994,33786.5846
ohm2W,163.0519714355,33787.5128
ohm2W,163.2518920898,33788.5008
ohm2W,163.4558715820,33789.8781
ohm2W,163.6559143066,33791.4051
ohm2W,163.8559417725,33791.7344
ohm2W,164.0579986572,33792.3931
ohm2W,164.2579345703,33794.5788
ohm2W,164.4579467773,33796.7346
ohm2W,164.6587066650,33797.7526
ohm2W,164.8586120605,33797.7825
ohm2W,165.0586395264,33798.2017
ohm2W,165.2587738037,33799.2197
ohm2W,165.4586944580,33800.2077
ohm2W,165.6588592529,33801.0461
ohm2W,165.8587799072,33800.8365
ohm2W,166.0587768555,33800.6868
ohm2W,166.2588195801,33801.1958
ohm2W,166.4588470459,33801.2856
ohm2W,166.6671447754,33801.5850
ohm2W,166.8671722412,33801.7946
ohm2W,167.0672149658,33802.5731
ohm2W,167.2672271729,33802.3635
ohm2W,167.4672546387,33802.0940
ohm2W,167.6800994873,33802.4832
ohm2W,167.8801269531,33804.7288
ohm2W,168.0801696777,33806.3756
ohm2W,168.2802124023,33805.9863
ohm2W,168.4802246094,33805.9265
ohm2W,168.6802673340,33806.3157
ohm2W,168.8803100586,33806.5253
ohm2W,169.0804443359,33805.7169
ohm2W,169.2805786133,33805.1181
ohm2W,169.4805908203,33804.7887
ohm2W,169.6805572510,33804.6689
ohm2W,169.8830871582,33805.0282
ohm2W,170.0830078125,33804.4594
ohm2W,170.2830352783,33806.7349
ohm2W,170.4831848145,33809.1002
ohm2W,170.6831207275,33810.6272
ohm2W,170.8901062012,33812.2141
ohm2W,171.0902252197,33813.8309
ohm2W,171.2901458740,33813.4416
ohm2W,171.4902954102,33813.2021
ohm2W,171.6903076172,33813.9207
ohm2W,171.9001159668,33814.4596
ohm2W,172.1002044678,33814.9986
ohm2W,172.3001403809,33814.6393
ohm2W,172.5001983643,33814.8489
ohm2W,172.7003173828,33814.3698
ohm2W,172.9002532959,33813.4716
ohm2W,173.1002655029,33813.5015
ohm2W,173.3003997803,33814.1303
ohm2W,173.5003356934,33814.8788
ohm2W,173.7003631592,33815.2082
ohm2W,173.9003906250,33814.9088
ohm2W,174.1029663086,33814.9387
ohm2W,174.3030090332,33815.4776
ohm2W,174.5029144287,33815.9866
ohm2W,174.7029571533,33816.6154
ohm2W,174.9030456543,33817.0645
ohm2W,175.1158599854,33817.3340
ohm2W,175.3158721924,33817.9627
ohm2W,175.5160217285,33818.7711
ohm2W,175.7159881592,33819.3700
ohm2W,175.9159393311,33820.0287
ohm2W,176.1159667969,33820.8969
ohm2W,176.3160095215,33820.9868
ohm2W,176.5173492432,33820.2682
ohm2W,176.7177581787,33819.1604
ohm2W,176.9172821045,33817.6334
ohm2W,177.1174163818,33816.8549
ohm2W,177.3173370361,33816.7351
ohm2W,177.5173797607,33817.1543
ohm2W,177.7174072266,33818.3520
ohm2W,177.9174499512,33819.7592
ohm2W,178.1174774170,33821.5856
ohm2W,178.3175659180,33823.4719
ohm2W,178.5177307129,33825.5079
ohm2W,178.7177581787,33828.3822
ohm2W,178.9179382324,33831.3463
ohm2W,179.1179504395,33834.1309
ohm2W,179.3200683594,33837.1249
ohm2W,179.5202178955,33839.7298
ohm2W,179.7201538086,33842.6940
ohm2W,179.9201965332,33845.4785
ohm2W,180.1203308105,33848.3528
ohm2W,180.3302154541,33850.7780
ohm2W,180.5301818848,33853.2032
ohm2W,180.7303009033,33855.8381
ohm2W,180.9303131104,33858.4729
ohm2W,181.1302337646,33860.9280
ohm2W,181.3303680420,33863.3233
ohm2W,181.5304107666,33865.3892
ohm2W,181.7304229736,33867.4252
ohm2W,181.9304504395,33869.1318
ohm2W,182.1303710938,33870.6588
ohm2W,182.3303985596,33871.4373
ohm2W,182.5352630615,33871.8265
ohm2W,182.7352142334,33872.0062
ohm2W,182.9352264404,33872.5152
ohm2W,183.1353912354,33872.9643
ohm2W,183.3353118896,33873.3835
ohm2W,183.5399627686,33873.8326
ohm2W,183.7354125977,33874.7009
ohm2W,183.9354400635,33875.7787
ohm2W,184.1356048584,33876.8267
ohm2W,184.3355255127,33876.8866
ohm2W,184.5399627686,33875.9883
ohm2W,184.7356567383,33874.7907
ohm2W,184.9355621338,33873.5032
ohm2W,185.1355895996,33872.1559
ohm2W,185.3357238770,33871.1678
ohm2W,185.5356445312,33870.6289
ohm2W,185.7356872559,33869.7905
ohm2W,185.9382781982,33868.6228
ohm2W,186.1357269287,33867.9043
ohm2W,186.3357543945,33867.3054
ohm2W,186.5362243652,33865.8683
ohm2W,186.7401275635,33865.0599
ohm2W,186.9401550293,33864.3113
ohm2W,187.1403045654,33862.9939
ohm2W,187.3403167725,33862.3951
ohm2W,187.5402526855,33862.4550
ohm2W,187.7402648926,33862.4251
ohm2W,187.9402923584,33863.0239
ohm2W,188.1403198242,33863.5928
ohm2W,188.3404541016,33863.4431
ohm2W,188.5403747559,33862.6646
ohm2W,188.7403717041,33861.2873
ohm2W,188.9405059814,33859.8501
ohm2W,189.1404113770,33858.9819
ohm2W,189.3413696289,33858.4729
ohm2W,189.5412750244,33857.8740
ohm2W,189.7413177490,33857.1255
ohm2W,189.9414978027,33855.6883
ohm2W,190.1413726807,33853.8320
ohm2W,190.3413848877,33852.6044
ohm2W,190.5415496826,33852.0056
ohm2W,190.7414550781,33851.5266
ohm2W,190.9414520264,33850.8679
ohm2W,191.1416015625,33850.8080
ohm2W,191.3415222168,33851.6463
ohm2W,191.5415191650,33852.7242
ohm2W,191.7415618896,33853.6224
ohm2W,191.9415893555,33854.4009
ohm2W,192.1416168213,33855.5386
ohm2W,192.3416442871,33858.5627
ohm2W,192.5416870117,33861.8861
ohm2W,192.7420043945,33864.4311
ohm2W,192.9418487549,33866.6767
ohm2W,193.1419067383,33869.0720
ohm2W,193.3419342041,33871.3175
ohm2W,193.5419769287,33873.5631
ohm2W,193.7419128418,33875.7189
ohm2W,193.9420318604,33878.0243
ohm2W,194.1468505859,33879.8507
ohm2W,194.3419952393,33880.8687
ohm2W,194.5420532227,33882.0663
ohm2W,194.7422027588,33882.9945
ohm2W,194.9421539307,33883.1742
ohm2W,195.1501159668,33883.3837
ohm2W,195.3501586914,33884.0724
ohm2W,195.5501403809,33885.3299
ohm2W,195.7503204346,33887.3359
ohm2W,195.9502868652,33888.7432
ohm2W,196.1601257324,33888.5036
ohm2W,196.3602294922,33887.6952
ohm2W,196.5601501465,33887.4557
ohm2W,196.7623291016,33887.5755
ohm2W,196.9623565674,33888.2641
ohm2W,197.1622924805,33889.2222
ohm2W,197.3624114990,33889.8510
ohm2W,197.5624847412,33890.9588
ohm2W,197.7623748779,33891.0187
ohm2W,197.9630889893,33891.0486
ohm2W,198.1623992920,33891.7972
ohm2W,198.3672943115,33893.1744
ohm2W,198.5625610352,33894.9410
ohm2W,198.7624664307,33897.1266
ohm2W,198.9625854492,33898.7734
ohm2W,199.1626281738,33899.6117
ohm2W,199.3625488281,33901.2286
ohm2W,199.5625915527,33902.9053
ohm2W,199.7626342773,33904.4322
ohm2W,199.9626770020,33905.8993
ohm2W,200.1626892090,33907.1269
ohm2W,200.3701782227,33908.0252
ohm2W,200.5701599121,33908.4443
ohm2W,200.7702789307,33909.2527
ohm2W,200.9702301025,33910.2707
ohm2W,201.1702423096,33911.5582
ohm2W,201.3703460693,33912.6660
ohm2W,201.5703125000,33913.1151
ohm2W,201.7703552246,33912.6959
ohm2W,201.9703826904,33911.9175
ohm2W,202.1704101562,33910.9594
ohm2W,202.3704681396,33910.3306
ohm2W,202.5801239014,33910.4504
ohm2W,202.7801513672,33911.4684
ohm2W,202.9801635742,33913.3247
ohm2W,203.1802215576,33915.0912
ohm2W,203.3802337646,33917.1572
ohm2W,203.5901031494,33919.8518
ohm2W,203.7901458740,33924.7322
ohm2W,203.9901580811,33926.7682
ohm2W,204.1902923584,33929.1036
ohm2W,204.3903045654,33931.0498
ohm2W,204.5903320312,33933.0857
ohm2W,204.7906341553,33935.2415
ohm2W,204.9907684326,33938.0859
ohm2W,205.1907348633,33940.8105
ohm2W,205.3908691406,33942.9363
ohm2W,205.5908203125,33946.2598
ohm2W,205.7909545898,33950.2419
ohm2W,205.9909667969,33952.3977
ohm2W,206.1909332275,33954.1941
ohm2W,206.3909149170,33956.1702
ohm2W,206.5910339355,33957.5775
ohm2W,206.8001251221,33959.0146
ohm2W,207.0002593994,33960.3021
ohm2W,207.2002716064,33961.2303
ohm2W,207.4007568359,33962.0087
ohm2W,207.6007843018,33961.9788
ohm2W,207.8007049561,33961.7692
ohm2W,208.0007476807,33961.8291
ohm2W,208.2008514404,33962.0686
ohm2W,208.4008178711,33962.3680
ohm2W,208.6008605957,33963.8651
ohm2W,208.8009948730,33966.3202
ohm2W,209.0009155273,33967.7574
ohm2W,209.2009277344,33969.1946
ohm2W,209.4010620117,33968.8353
ohm2W,209.6009979248,33967.7574
ohm2W,209.8010101318,33968.0269
ohm2W,210.0030212402,33965.1825
ohm2W,210.2029418945,33963.7453
ohm2W,210.4054718018,33962.4878
ohm2W,210.6053771973,33958.8050
ohm2W,210.8053894043,33956.4397
ohm2W,211.0098724365,33956.1403
ohm2W,211.2098693848,33952.8767
ohm2W,211.4098815918,33947.3077
ohm2W,211.6099395752,33944.0741
ohm2W,211.8099517822,33941.9782
ohm2W,212.0100860596,33939.8823
ohm2W,212.2101287842,33938.8045
ohm2W,212.4101562500,33936.6487
ohm2W,212.6101989746,33934.3133
ohm2W,212.8103179932,33933.2055
ohm2W,213.0103454590,33933.0558
ohm2W,213.2104187012,33933.7444
ohm2W,213.4104003906,33933.2355
ohm2W,213.6103515625,33931.7683
ohm2W,213.8105163574,33930.2414
ohm2W,214.0104370117,33929.1335
ohm2W,214.2166290283,33927.9359
ohm2W,214.4166870117,33927.7263
ohm2W,214.6165924072,33926.9778
ohm2W,214.8166198730,33924.3430
ohm2W,215.0167846680,33922.3968
ohm2W,215.2201080322,33921.4986
ohm2W,215.4201507568,33920.6902
ohm2W,215.6201934814,33920.6303
ohm2W,215.8201904297,33922.0675
ohm2W,216.0202026367,33922.4567
ohm2W,216.2300872803,33921.3788
ohm2W,216.4301605225,33921.9178
ohm2W,216.6301727295,33922.3968
ohm2W,216.8302307129,33923.9837
ohm2W,217.0302581787,33925.8101
ohm2W,217.2302551270,33927.9060
ohm2W,217.4302978516,33929.4030
ohm2W,217.6303558350,33930.9599
ohm2W,217.8303680420,33932.9360
ohm2W,218.0305328369,33935.0020
ohm2W,218.2305450439,33936.4990
ohm2W,218.4305877686,33938.3254
ohm2W,218.6306304932,33941.2896
ohm2W,218.8305511475,33944.9124
ohm2W,219.0306701660,33947.4275
ohm2W,219.2306976318,33948.4754
ohm2W,219.4400634766,33949.7928
ohm2W,219.6402740479,33950.3018
ohm2W,219.8403167725,33950.6910
ohm2W,220.0402374268,33951.1701
ohm2W,220.2404022217,33951.7689
ohm2W,220.4501342773,33952.3977
ohm2W,220.6501159668,33953.7750
ohm2W,220.8502502441,33953.9845
ohm2W,221.0501708984,33954.6432
ohm2W,221.2502441406,33954.5235
ohm2W,221.4503479004,33954.6432
ohm2W,221.6502685547,33953.7450
ohm2W,221.8513488770,33953.5654
ohm2W,222.0513610840,33955.2720
ohm2W,222.2513427734,33956.7391
ohm2W,222.4514617920,33957.5775
ohm2W,222.6514892578,33957.9966
ohm2W,222.8514251709,33958.1763
ohm2W,223.0517272949,33957.9966
ohm2W,223.2518615723,33957.3080
ohm2W,223.4517822266,33956.6193
ohm2W,223.6599578857,33957.6074
ohm2W,223.8518371582,33958.6553
ohm2W,224.0518493652,33958.9847
ohm2W,224.2559051514,33959.6134
ohm2W,224.4558563232,33961.1105
ohm2W,224.6699523926,33962.3680
ohm2W,224.8559570312,33963.5956
ohm2W,225.0559539795,33965.3022
ohm2W,225.2559814453,33967.1586
ohm2W,225.4560394287,33969.3443
ohm2W,225.6560363770,33971.7096
ohm2W,225.8560638428,33974.1648
ohm2W,226.0560913086,33977.0091
ohm2W,226.2565460205,33980.1829
ohm2W,226.4561920166,33983.8057
ohm2W,226.6563262939,33987.6382
ohm2W,226.8599853516,33990.3928
ohm2W,227.0562744141,33992.1293
ohm2W,227.2563781738,33994.2851
ohm2W,227.4563140869,33995.6624
ohm2W,227.6584167480,33996.5606
ohm2W,227.8600921631,33998.0876
ohm2W,228.0601196289,33999.8242
ohm2W,228.2602691650,34001.5308
ohm2W,228.4602050781,34002.7584
ohm2W,228.6602172852,34004.4351
ohm2W,228.8603668213,34007.1597
ohm2W,229.0602874756,34010.1538
ohm2W,229.2603149414,34013.3275
ohm2W,229.4604492188,34016.3815
ohm2W,229.6604003906,34019.9744
ohm2W,229.8604278564,34023.9566
ohm2W,230.0630950928,34027.1303
ohm2W,230.2630004883,34029.0166
ohm2W,230.4630279541,34030.0945
ohm2W,230.6630554199,34031.0825
ohm2W,230.8630676270,34032.9389
ohm2W,231.0630950928,34034.6754
ohm2W,231.2631378174,34035.6635
ohm2W,231.4631805420,34038.3582
ohm2W,231.6631774902,34041.7715
ohm2W,231.8632202148,34044.6458
ohm2W,232.0699462891,34046.9812
ohm2W,232.2632598877,34049.6759
ohm2W,232.4633178711,34052.2508
ohm2W,232.6633453369,34055.1551
ohm2W,232.8633728027,34058.6582
ohm2W,233.0635375977,34061.8918
ohm2W,233.2635498047,34064.3769
ohm2W,233.4642028809,34066.5326
ohm2W,233.6642303467,34069.7064
ohm2W,233.8641510010,34073.2993
ohm2W,234.0642547607,34076.0239
ohm2W,234.2642059326,34078.6587
ohm2W,234.4642181396,34080.9642
ohm2W,234.6643676758,34082.8205
ohm2W,234.8643951416,34084.2277
ohm2W,235.0643310547,34086.2338
ohm2W,235.2699584961,34086.7128
ohm2W,235.4644165039,34086.2637
ohm2W,235.6644287109,34086.6530
ohm2W,235.8645782471,34087.7009
ohm2W,236.0645141602,34088.8087
ohm2W,236.2701416016,34090.3058
ohm2W,236.4702453613,34091.4136
ohm2W,236.6701812744,34092.4615
ohm2W,236.8702087402,34093.6292
ohm2W,237.0702362061,34094.5873
ohm2W,237.2702484131,34095.5454
ohm2W,237.4703216553,34095.7550
ohm2W,237.6704254150,34094.7670
ohm2W,237.8703308105,34093.1801
ohm2W,238.0703735352,34091.2639
ohm2W,238.2704010010,34088.9884
ohm2W,238.4704284668,34085.6949
ohm2W,238.6719055176,34082.0121
ohm2W,238.8718261719,34078.3593
ohm2W,239.0730895996,34074.6466
ohm2W,239.2730102539,34070.8441
ohm2W,239.4801177979,34066.7123
ohm2W,239.6801605225,34062.5804
ohm2W,239.8802185059,34058.5983
ohm2W,240.0802307129,34049.5561
ohm2W,240.2802581787,34045.0650
ohm2W,240.4805908203,34040.8433
ohm2W,240.6806488037,34036.2024
ohm2W,240.8807830811,34030.8131
ohm2W,241.0807037354,34025.3039
ohm2W,241.2808532715,34020.1541
ohm2W,241.4808349609,34015.0042
ohm2W,241.6808776855,34010.0041
ohm2W,241.8808898926,34005.7824
ohm2W,242.0808105469,34001.9200
ohm2W,242.2808685303,33998.6565
ohm2W,242.4809722900,33996.1714
ohm2W,242.6893615723,33994.0755
ohm2W,242.8895111084,33992.6683
ohm2W,243.0895385742,33991.1712
ohm2W,243.2894744873,33990.1233
ohm2W,243.4896087646,33989.7341
ohm2W,243.6999511719,33988.4765
ohm2W,243.8895416260,33987.1891
ohm2W,244.0897064209,33986.3208
ohm2W,244.2896270752,33985.1830
ohm2W,244.4896850586,33983.4764
ohm2W,244.6897430420,33982.2488
ohm2W,244.8896789551,33982.1889
ohm2W,245.0897064209,33982.5782
ohm2W,245.2898864746,33982.5782
ohm2W,245.4897918701,33982.7578
ohm2W,245.6898193359,33983.3566
ohm2W,245.8899993896,33984.0453
ohm2W,246.0899047852,33984.5842
ohm2W,246.2899322510,33985.5124
ohm2W,246.4936523438,33986.8597
ohm2W,246.6900024414,33988.2370
ohm2W,246.8900756836,33989.4945
ohm2W,247.0901336670,33990.7520
ohm2W,247.2901458740,33991.8599
ohm2W,247.4926300049,33993.1773
ohm2W,247.6925506592,33979.2847
ohm2W,247.9000701904,33946.5592
ohm2W,248.1001281738,33932.6067
ohm2W,248.3001251221,33930.1515
ohm2W,248.5001373291,33930.4809
ohm2W,248.7002105713,33931.4689
ohm2W,248.9003295898,33932.7863
ohm2W,249.1003723145,33934.6427
ohm2W,249.3004150391,33937.0978
ohm2W,249.5003509521,33939.5829
ohm2W,249.7003784180,33942.8764
ohm2W,249.9005432129,33945.6610
ohm2W,250.1076354980,33948.0263
ohm2W,250.3078765869,33951.3497
ohm2W,250.5079803467,33955.3618
ohm2W,250.7080230713,33959.0446
ohm2W,250.9080352783,33962.4279
ohm2W,251.1100769043,33966.4699
ohm2W,251.3101196289,33970.3323
ohm2W,251.5102539062,33973.6558
ohm2W,251.7101745605,33977.2187
ohm2W,251.9102020264,33980.7518
ohm2W,252.1301116943,33984.0453
ohm2W,252.3301086426,33987.4286
ohm2W,252.5302581787,33990.7820
ohm2W,252.7302856445,33993.2671
ohm2W,252.9301910400,33995.4528
ohm2W,253.1303253174,33997.6385
ohm2W,253.3303527832,33999.5846
ohm2W,253.5303649902,34001.2014
ohm2W,253.7303924561,34002.5488
ohm2W,253.9303436279,34003.5668
ohm2W,254.1303710938,34004.6447
ohm2W,254.3352508545,34006.0219
ohm2W,254.5351715088,34008.0879
ohm2W,254.7351989746,34009.8843
ohm2W,254.9353485107,34011.1718
ohm2W,255.1352691650,34012.1898
ohm2W,255.3366088867,34012.9084
ohm2W,255.5366516113,34013.2976
ohm2W,255.7366943359,34013.2976
ohm2W,255.9372863770,34013.2078
ohm2W,256.1372070312,34012.9682
ohm2W,256.3372497559,34012.6688
ohm2W,256.5373535156,34013.0581
ohm2W,256.7372741699,34014.7348
ohm2W,256.9373168945,34015.3336
ohm2W,257.1373291016,34015.0342
ohm2W,257.3373718262,34014.0761
ohm2W,257.5373840332,34012.9682
ohm2W,257.7374267578,34011.9503
ohm2W,257.9374389648,34010.9023
ohm2W,258.1374816895,34009.3753
ohm2W,258.3381958008,34007.6986
ohm2W,258.5380859375,34006.5309
ohm2W,258.7383422852,34005.4531
ohm2W,258.9385070801,34003.8363
ohm2W,259.1385498047,34000.8721
ohm2W,259.3384399414,33996.5905
ohm2W,259.5471191406,33992.0994
ohm2W,259.7386169434,33987.8777
ohm2W,259.9385375977,33983.6560
ohm2W,260.1387023926,33979.7637
ohm2W,260.3386230469,33976.6199
ohm2W,260.5386657715,33973.5360
ohm2W,260.7388000488,33970.1826
ohm2W,260.9387207031,33966.9190
ohm2W,261.1387634277,33964.0746
ohm2W,261.3388671875,33961.5596
ohm2W,261.5388183594,33960.1224
ohm2W,261.7389831543,33959.1943
ohm2W,261.9389038086,33957.1583
ohm2W,262.1389160156,33953.7151
ohm2W,262.3389587402,33950.2120
ohm2W,262.5390014648,33947.3376
ohm2W,262.7499389648,33944.9124
ohm2W,262.9413757324,33943.1160
ohm2W,263.1412658691,33941.3495
ohm2W,263.3413391113,33939.3434
ohm2W,263.5414733887,33938.4152
ohm2W,263.7499389648,33938.4452
ohm2W,263.9414062500,33938.4751
ohm2W,264.1414489746,33938.1158
ohm2W,264.3414916992,33937.9362
ohm2W,264.5415344238,33938.2356
ohm2W,264.7415771484,33938.3554
ohm2W,264.9417114258,33938.0260
ohm2W,265.1417236328,33937.7266
ohm2W,265.3417663574,33938.7146
ohm2W,265.5417785645,33939.2536
ohm2W,265.7466430664,33939.4931
ohm2W,265.9490966797,33940.2416
ohm2W,266.1466369629,33941.2596
ohm2W,266.3466796875,33942.4273
ohm2W,266.5468139648,33943.4453
ohm2W,266.7467346191,33944.9723
ohm2W,266.9467468262,33946.8586
ohm2W,267.1468811035,33948.8946
ohm2W,267.3468017578,33950.5114
ohm2W,267.5469665527,33952.1581
ohm2W,267.7468872070,33954.0444
ohm2W,267.9599609375,33955.7511
ohm2W,268.1470336914,33957.2780
ohm2W,268.3469543457,33958.8649
ohm2W,268.5469665527,33960.0326
ohm2W,268.7471313477,33960.8710
ohm2W,268.9470825195,33961.2303
ohm2W,269.1472167969,33961.4398
ohm2W,269.3472595215,33962.2183
ohm2W,269.5472106934,33962.9369
ohm2W,269.7471923828,33962.4578
ohm2W,269.9472351074,33961.6794
ohm2W,270.1600341797,33959.9727
ohm2W,270.3472595215,33958.2062
ohm2W,270.5473327637,33957.0685
ohm2W,270.7487182617,33955.5115
ohm2W,270.9486083984,33954.1642
ohm2W,271.1599731445,33954.0444
ohm2W,271.3486328125,33954.1642
ohm2W,271.5513916016,33954.7031
ohm2W,271.7512817383,33955.0325
ohm2W,271.9512939453,33954.8828
ohm2W,272.1514587402,33954.9427
ohm2W,272.3515014648,33955.7211
ohm2W,272.5515136719,33956.5295
ohm2W,272.7515563965,33956.9487
ohm2W,272.9515991211,33958.0266
ohm2W,273.1514892578,33958.8350
ohm2W,273.3535156250,33959.6733
ohm2W,273.5534057617,33961.3800
ohm2W,273.7534790039,33963.3561
ohm2W,273.9536132812,33963.4159
ohm2W,274.1535034180,33964.3142
ohm2W,274.3599548340,33965.9010
ohm2W,274.5537109375,33967.4280
ohm2W,274.7536315918,33968.1466
ohm2W,274.9536743164,33968.5957
ohm2W,275.1536865234,33968.8053
ohm2W,275.3601074219,33968.4161
ohm2W,275.5602416992,33967.3682
ohm2W,275.7601928711,33966.0508
ohm2W,275.9602355957,33964.2842
ohm2W,276.1603393555,33962.6674
ohm2W,276.3602905273,33961.6794
ohm2W,276.5603332520,33961.2602
ohm2W,276.7604370117,33960.9009
ohm2W,276.9603881836,33960.1823
ohm2W,277.1603698730,33959.4637
ohm2W,277.3604125977,33959.1044
ohm2W,277.5650634766,33958.6853
ohm2W,277.7649536133,33958.9547
ohm2W,277.9650268555,33958.7452
ohm2W,278.1651000977,33958.1164
ohm2W,278.3650817871,33957.7870
ohm2W,278.5699768066,33957.3080
ohm2W,278.7651977539,33956.9487
ohm2W,278.9678039551,33956.6792
ohm2W,279.1677246094,33956.7391
ohm2W,279.3677368164,33957.0984
ohm2W,279.5800781250,33957.5176
ohm2W,279.7800903320,33957.9068
ohm2W,279.9801330566,33958.5356
ohm2W,280.1801452637,33960.3320
ohm2W,280.3801879883,33962.2482
ohm2W,280.5802001953,33963.6555
ohm2W,280.7802429199,33964.1645
ohm2W,280.9802856445,33964.1944
ohm2W,281.1803283691,33964.5836
ohm2W,281.3804626465,33965.4220
ohm2W,281.5803833008,33966.6196
ohm2W,281.7851257324,33967.7574
ohm2W,281.9851074219,33969.3742
ohm2W,282.1850585938,33968.9850
ohm2W,282.3852233887,33967.3981
ohm2W,282.5852050781,33967.1885
ohm2W,282.7900390625,33967.2184
ohm2W,282.9902038574,33966.1705
ohm2W,283.1901550293,33965.8112
ohm2W,283.3901672363,33966.2304
ohm2W,283.5903015137,33967.0687
ohm2W,283.8001403809,33968.6257
ohm2W,284.0014648438,33969.8233
ohm2W,284.2014770508,33970.5419
ohm2W,284.4013671875,33971.8593
ohm2W,284.6015319824,33973.3264
ohm2W,284.8015441895,33975.2127
ohm2W,285.0014648438,33976.8295
ohm2W,285.2035827637,33978.5661
